628	12,122,124,181,225,348,351,398,403,416	52,153,387,109	0	0	0	0	0	0
629	452,492	24,178,74	0	0	0	0	0	0
630	16,32,208,267,288,304,344,443,452,455	287,23,72,66,246,357,345,335,291,389,480,115,173,96,208,87,22,30,415,439,278,450,309,419,300,281,343	0	0	0	0.0066666666666666662	0	0
631	96,176,190,226,280,293,459	366,330,239,226,387,65,443,58,312,277,459,153,13,40,477,157,373,418,194,320,167,181,115,442,122,253,166,49,24,245	0.10000000000000001	0.14285714285714285	0.25	0.061688311688311688	0	0.11838279295536291
632	51,485,486	148,380,276,79,240,49,191,484,137,43,370,268,266	0	0	0	0	0	0
633	483	475,406,181,392,440,166,258,67	0	0	0	0	0	0
634	58,116,156,325	89,139,248,207	0	0	0	0	0	0
635	35,272,428,473	171,183,387,117,92,405,218,290,309,404,467,206,299,326,410,70,33,426,184	0	0	0	0	0	0
636	103,119,304,372,400	384,332,82,323,477,277,409,448,182,428,430,425,350,256,288,188,435,119,498,203,85,357	0	0	0	0.01111111111111111	0	0
637	74,77,98,108,285,455	323	0	0	0	0	0	0
638	58,96,254,257,373,379,478	61,474,286,128,25,70,377,170,100,254,479,455,407,444,462,228,300,447,206,368,497,328,55	0.10000000000000001	0.14285714285714285	0.10000000000000001	0.014285714285714287	0	0.079457079432767419
639	92	318,168,429,468,27,374,212,203,294,403	0	0	0	0	0	0
640	91,182,355,361,420	439,27,87,72,133,83,2,260,184,121,485,474,77,383,75,31	0	0	0	0	0	0
641	6,35,44,83,113,137,276,290,425	64,100,287,5,332,127,211,147,41,481,150,468,109,231,262	0	0	0	0	0	0
642	79,131,216,221,356	9,229,99,496,311,327,30,145,160,267,346,204,164,461,282,213,390,40,386,371,416,5,439,244,13	0	0	0	0	0	0
643	25,41,95,200,376	458,141,301,162,498,264,398,34,57,258,262,483,118,143,345,165,67,407,121,404,429,473	0	0	0	0	0	0
644	109,207,242,263,295,412,436,439,458	15,282,473,222,108,345,301,92,274,153,194,317,146,77,337,12,225,364	0	0	0	0	0	0
645	69,170,368,465	162,410,383,163,391,266,220,407,467,304,123,171,369,236	0	0	0	0	0	0
646	5,32,36,154,157,239,248,335,451,495	120,293,105,80,235,248,102,433,117,417,380,429,18	0.10000000000000001	0.10000000000000001	0.16666666666666666	0.016666666666666666	0	0.078398268978675328
647	174,311,336,386,462	475,441,456,482,135,14,36,390,127,156,257,301,15,199,12,314,53,358,353,31,374,210,229,54,366,202,236	0	0	0	0	0	0
648		305,11	0	0	0	0	0	0
649	82,176,312,361	102,298,369,12,459,141,308,330,52,379,465,370,222,26,67,428,429,270,15,471,253,138,460	0	0	0	0	0	0
650	337,473	148,73,464,329,214,376,16,137,344,339	0	0	0	0	0	0
651	63,135,200,379	362,435,386,283,243,270,469,53,205,419,141,152	0	0	0	0	0	0
652	45,317,363	30,496,375,268,70,319,462,266,199,37,174,257,362,291,84,477,414,340,360,149,206	0	0	0	0	0	0
653		163,264,471,367,419,360,237,480,223,45,64,229,217,50,174,493,369,403,200,29,435,323	0	0	0	0	0	0
654	65,180,218,273,286,292,429	358,145,425,179,354,404,458,397,424,356,277,195,325,226,103,164,172,348,307,296,21,201,287,165,78,30,298,6	0	0	0	0	0	0
655	77,152,165,320,386	358,424,445,5,480,191,43,468,371,187,312,415,88,60,309,114,15,146,431,367,83	0	0	0	0	0	0
656	81,410	189,135,246,192,233	0	0	0	0	0	0
657	38,105,358,431	150,387,268,202,293,405,285,492,312,83,92,221,171,209,176,493,486,102,96,423,214,348,412,225,183,242,497,208,139,447	0	0	0	0	0	0
658	129,353	143,48,327,206,268,481,330,474	0	0	0	0	0	0
659	21,211,411	89,470,265,287,329,305,259,229,201,240,478,73,447,62,36,72,302,189,207,495,431,186,104,193,454,327	0	0	0	0	0	0
660	76,91,129,181,207,256,344,358	71,170,126,415,308,470,50	0	0	0	0	0	0
661	276,496	337,249,32,80,283,247,318,299,276,408,402,325,316,34,20,174,129,441,363,459,139,164,128,444	0.10000000000000001	0.5	0.1111111111111111	0.055555555555555552	0	0.18457569677956817
662	54,64,249,315,407	38,442,256,439,270,465,302,385,47,141,70,175,1,304,387,477,131,192,82,231,187,475,218	0	0	0	0	0	0
663	9,33,364,369,474	497,466,269,68,128,463,371,189,357,218,263,431,459,301,373,44,421,294,334,46,25	0	0	0	0	0	0
664		144,198,452,269,250,453,102,151,201,488	0	0	0	0	0	0
665	43,70,102,178,181,408,414,424,428,475	283,22,218,11,368,54,243,419,225,437,176,99,189,289,478,88,429,1,29,190,81,112,195,373,494,288,435,293,192	0	0	0	0	0	0
666	57,87,330,475	447,88,482,21,17,332,66,224,73,261,48,441,119,399	0	0	0	0	0	0
667	40,71,86,108,215,217,357,398,483	473,455,263	0	0	0	0	0	0
668	50,276,291	339,313,214,180,93,6,59,266,499,468,184,308,402,23,444,399	0	0	0	0	0	0
669	275,295	34,255,72,84,136,208,344,437,10,132,171,162,285,98,310,154,269,447,457,380,299,123	0	0	0	0	0	0
670	21,106,262,300,301,367,441	127,492,309,257,360,367,84,28,107,434,322,365,105,26,192,415,156,45,153,430,213,126,75,147,389	0.10000000000000001	0.14285714285714285	0.16666666666666666	0.023809523809523808	0	0.097912925349967803
671	249,261,279,335,453,469	299	0	0	0	0	0	0
672	40,69,85,254,290,373,409,423,449,482	223,31,3,32,351,464,333,268,423	0.10000000000000001	0.10000000000000001	0.1111111111111111	0.01111111111111111	0	0.066254223454389027
673	427,453	449,342,234,23,360,133,199,381,131,206,483,297,468,466,143,417,191	0	0	0	0	0	0
674	24,129	271	0	0	0	0	0	0
675	256,302,368,394,421,449	205,345,6,9,292,411,87,79,363,317,383,13,340,265,489,70,465,98	0	0	0	0	0	0
676	20,99,103,218,333,351,386	262,113,461,465,339,482,27,488,420,85,317,110,32,472,76,358,376,427,131,15,411,86,261,341	0	0	0	0	0	0
677	0,221,227,237,376,426,433	452,294,464,233,347,489,467,281,366,340,276,123,160,395,471,431,87,282,321,346,264,217,36	0	0	0	0	0	0
678	61,63,250,297,370	357,63,110,485,225,360,380,34,389,89,397,72,353,150,221,328,290,213,81	0.10000000000000001	0.20000000000000001	0.5	0.10000000000000001	0.29608191096586522	0.21398626473452756
679	2,86	468,98,313,356,75,118,30,1,422,60,231,443,246,136,208,409,133,74,120,265,361,204,250,379,412,65,415	0	0	0	0	0	0
680	202,325	354,15,27,116,378,454,264,463,41,486,490,357	0	0	0	0	0	0
681	19,26,138,154,203,223,298,343,430,431	272,392,39	0	0	0	0	0	0
682		8,149,477,212,7,180,306,390,45,23,76,287,51,484,83,171,170,202,417,341,453,48,174,319,288,334,446,199	0	0	0	0	0	0
683	49,275	236,364,381,94,490,456	0	0	0	0	0	0
684	79,215,263	15,198,21,446,488,10,451,331,268,393,424	0	0	0	0	0	0
685	59,82,132,167,221,283,306,406,450,456	291,274,449,103,39,359,353,340,78,349,355,100,31,460,207	0	0	0	0	0	0
686	254,359,400,448,465,478	330,99,136,19,352,60,441,389,267,17,400,196,88,182	0	0	0	0.015151515151515152	0	0
687	84,125,142,190,236,275,414,429	9,89,304,207,325,471,8,394,498,46,6,51,302,177,380,123,211,367,395,248,431	0	0	0	0	0	0
688	225,251,339,473	43,147,151,124,21,407,36,58,145,99,46,239,266,161,342,489	0	0	0	0	0	0
689	191,406		0	0	0	0	0	0
690	85,125,153,187,268,388,391,397,476	226,160,391,443,303,374,171,324,83,185,433,76,6,304,308,289,439,390,497	0.10000000000000001	0.1111111111111111	0.33333333333333331	0.037037037037037035	0.23463936301137822	0.11752277470724268
691	68,141,404	76,219,99,265,366,2,348,27,123,449,373,434,181,292,466,240,107,23,239,494	0	0	0	0	0	0
692		292,416,274,128,420,313,355,414,88,78,250,293,485,120,375,311,37,322,94	0	0	0	0	0	0
693	99,161,327,412	32,393,199,376,490,189,366,173,442,375,28,491	0	0	0	0	0	0
694	261,375,417	490,180,379,85,496,294,84,161,21,99,98	0	0	0	0	0	0
695		466,214,299,360,204,313,90,62,162,36,358,281,189,226,495,37,66,489,91,477	0	0	0	0	0	0
696		402,8,66,141,139,210,442,449,5,499,350	0	0	0	0	0	0
697	21,155,275,434,452	363,208,393,406,443,123,290,64,337,391,5,53,156,392,497,466,311,52,233,0,19,441,182,322	0	0	0	0	0	0
698	117,171,221,279,287,298,305,336,490	410,66,27,396,71,44,33,29,489,159,464,236,257,232,39,125,175,131,146,428	0	0	0	0	0	0
699		85,38,3,438,478,162,333,149,17,457,314,127,76,441,203,22,7,256,301,117,13,64,334,265,259,180	0	0	0	0	0	0
700	124	52,329,315,256,478,240,318,373,284,213,188,116,319,237,460,182,277,251,476,316,160,124,231,164,341,414	0	0	0	0.045454545454545456	0	0
701			0	0	0	0	0	0
702	49,153,191,331,415	313,457,165,340,492,100,13,93,36,389,63,114,32,337,410,373,22,83,17,338,250,24	0	0	0	0	0	0
703	32,37,92,135,221,263,321,416,420,485	96,498,178,106,219,91,315,278,156,7,214,83,454,290,466,423,334,29,267,157,470,36	0	0	0	0	0	0
704	57,115,150,245,251,294,377,390,420,487	398,322,174,485,65,136,114,154,171,466,74,397,262,280,0,495,274,222,258,264,138,176,436,452,257,446	0	0	0	0	0	0
705	160,181,198,297,338,342,451,456,474,488	473,2,49,278,208,213,150,153,137,341,454,115,458,383,225,404,309,193,120,255,477,31,321,313,289,117,62,486,344,157	0	0	0	0	0	0
706		345,408,42,77,400,414,164,40,194,126,199,36,410,270,69,338,5,52,163,150	0	0	0	0	0	0
707	396	368,115,166,393,453	0	0	0	0	0	0
708	114	218,373,307,146,106,330,352,459,284,149,364,152,198,88,209,324,123,327,337,248,215,98,212,145,46	0	0	0	0	0	0
709	126,131,155,239,317,320,485,495	235,71,433,362,52,132,248,114,421	0	0	0	0	0	0
710	114,205,212,382,397,445,458,464	129,302,172,44,393,357,79,135,499,313,425,469,264,492,34,64,95,486,477,205,75,213,173,260,273	0	0	0	0.0062500000000000003	0	0
711		373,489	0	0	0	0	0	0
712	1,11,17,191,252,450		0	0	0	0	0	0
713		66,129,249,81,49,342,230,53,484,485,351,103,275,281,295,314,100,179,311,284,29,361,143,392,202,55,152,476,343	0	0	0	0	0	0
714		67	0	0	0	0	0	0
715	137,218,220,226,288,369	478,94	0	0	0	0	0	0
716	144,192,215,315,459	235,36,197,435,158,262,145,286,481,210,240	0	0	0	0	0	0
717	141	129,332	0	0	0	0	0	0
718	2,259,322	172,318,191,366,201,268	0	0	0	0	0	0
719		374,56,163,58,51,7,307,74,250,311,322,433,166,353,277,67,49,354,295,2,381,343,255,173,267,224,182,144,259,128	0	0	0	0	0	0
720	32,118,186,197,415,495	383,394,468,169,433,43,172,475	0	0	0	0	0	0
721	144,183,382,430,458,470	29,146,270	0	0	0	0	0	0
722	40,55,109,143,253,308	26,311,62,208,100,133	0	0	0	0	0	0
723	105,117,263,306,333,398,425,434,479	374,24,220,316,442,303,80,17,111,457,351,217,185,89,409,481,268,186,182,484,476,253	0	0	0	0	0	0
724		449,411,324,33,399,257,76,310,207,260,228,65,345,428,337,205,174,340,489,213,277,444,415,114,77,165	0	0	0	0	0	0
725	17,51,134,143,268,273,342,439,464	91,16,107,343,134	0.10000000000000001	0.1111111111111111	0.20000000000000001	0.022222222222222223	0	0.090928030618978833
726	58,79,122,193,302,399,414,438,473,497	324,78,36,37,340,125,46	0	0	0	0	0	0
727	13,116,243,386,479	217,444,347,370,43,1,429,175,411,361	0	0	0	0	0	0
728	26,49,225,230,292,309,384,493	135,390,315,438,431,224,6,85,233,33	0	0	0	0	0	0
729	48,94,96,156,379	154,28,201,331,195,156,145,412,0,235,438,134,6	0.10000000000000001	0.20000000000000001	0.16666666666666666	0.033333333333333333	0	0.12081130269949419
730		349,252,143,230,493,250,409,88,147,5	0	0	0	0	0	0
731	24,93,248,307,322,368,478	252,99,224,446,280,292,416,102,223,191,283,478,265,211,48,405,116,275,6,479,140,157,174,177,297,238,463,209	0	0	0	0.011904761904761904	0	0
732	61,126,237,287,302,396,450	432,281,162,439,373,259,484,441,181	0	0	0	0	0	0
733	17,41,60,63,160,168,447,449,492	2,72,62,66,311,404,461	0	0	0	0	0	0
734	70,150,257,306,358,478	218,327	0	0	0	0	0	0
735	72,90,319,322,375	10,76,118,484,44,351,407,1,356,70,423,485,384,304,89,455,340,159,27,166,466,465,393,200,52,379,46	0	0	0	0	0	0
736		37,138,411,306,459,404,58,258,7,159,294,297,263,137,318	0	0	0	0	0	0
737		476,479,384,417,432,176,354,125,372,147,124,297,492,271,404,112,414,19,472,182,234	0	0	0	0	0	0
738	276,354	289,302,487,45,332,94,323,230,269,43,242,145,122,114,245,393,161,116,232,266,478,151,488,498,372,90	0	0	0	0	0	0
739	142,283,382	150,30,361,371,8,100,414,318,365,283,358,420,322,121,253,471,151,437,364,353,327,436,225,129,439	0.10000000000000001	0.33333333333333331	0.10000000000000001	0.033333333333333333	0	0.13565197343244778
740	341,422,459	389,166,420	0	0	0	0	0	0
741	24,56,65,72,119,204	273,103,499,283,132,364,414,161,325,401,104,386,149,109,7,43,92,212,450,124,114,126,485,21,355	0	0	0	0	0	0
742	15	214,46,87,66,33,170,391,230,445,265,237,196,308,166,36,325,409,92,306	0	0	0	0	0	0
743	271	280,122,207,322,467,93,278,365,318,438,368,483,230	0	0	0	0	0	0
744	79,230,237,293,297,300,472	76,164,384,41,133,346,298,11,411,196,368,123,121,320,251,470,405	0	0	0	0	0	0
745	52,69,173,182,201,241,438,481	436,476,405	0	0	0	0	0	0
746	8,79,86,273,407,468	189,491,341,300,265,55,72,257,68,302,119,283,402,206,435,93,175,268,335,346,278,486,133,379,124,49,373,31,114,34	0	0	0	0	0	0
747	153,322	386,488,359,232	0	0	0	0	0	0
748	128,142,205,233,265,316,339,373,398	224,91,446,74,421,88,14,34,61,16,104,107,416,345,134,78,73,308,116,113,448,228,403,219,274	0	0	0	0	0	0
749	15,323,442	443,94,329,87,451,497,450,351,488,100,173,86,184,397,52,337,66,273,95,199,119,188,314,271,278,202	0	0	0	0	0	0
750	24,30,43,194,339,452	242,248,102,405,321,446,376,197,340,419,462,126,382	0	0	0	0	0	0
751		235,186,185,385,261,297,183,175,45,32,470,137,207,146,355,252,36,456,30,70,119	0	0	0	0	0	0
752	102,203,228,328,332,373	62,469,404,482,245,453,126,60,22,311	0	0	0	0	0	0
753	168,205,467	293,456,36,227,112,168,305,333	0.10000000000000001	0.33333333333333331	0.16666666666666666	0.055555555555555552	0	0.16716045496620227
754	18,159,180,232,248,318,343,353	22,200,373,451,475,167,275,197,128,257,149,6,379,251,147,14,488,242,199,21,482,281,29,247,335	0	0	0	0	0	0
755	97,145,242,343,351,439,473	280,43,59,74,75,128,226,247,447,377,1,113,378,303,237,93,146,332,277	0	0	0	0	0	0
756	108,160,182,284,305,311,327,342,352,411	441,474,13,385,425,25,174	0	0	0	0	0	0
757	115,190	180,130	0	0	0	0	0	0
758	64,101,108,190,218,223,349,443,463,481	68,336,37,472,455,189,423,261,430,29,247,139,381,34,108,251,279,113,426,94,21,318,330,190,106,299,377,497,23,449	0	0	0	0.014999999999999999	0	0
759	47,72,78,104,272,318,356,387,474	80,483,38,401,438,20,375,9	0	0	0	0	0	0
760	263	420,498,60,475,144,244,240,24,390,333,400,162,173,237,416,296,300,429,56,166	0	0	0	0	0	0
761		300,139,240,326,353,175,50,369,452,250,247,296,167,193	0	0	0	0	0	0
762	20,285,351,375	30,491,261,369	0	0	0	0	0	0
763	39,63,79,179,241,263,402	11,64,225,297,89	0	0	0	0	0	0
764	2,72,85,256,295,448	61,137,296,15,331,465,32,87,120,348,385,22,174,178,441,454,194,247,144,343,191	0	0	0	0	0	0
765	13,102,140,186,346,428	360,111,369,231,468,445,367,207,59,348,381,469,191,388,465,119,118,208,304,264,446,135,116,433,237,342	0	0	0	0	0	0
766	108,123,273,343	95,232,437,299,112,382,488,227,475,144,167,198,350,244,82,476,294,385,352,245,92,137,419,285,124,391,148,266,253	0	0	0	0	0	0
767	69,75,123,198,279,313,359,372,440	264,313,220,12,285,329,246,249,321,162,339,125,359,425,14,293,3,444,225,182,1	0.10000000000000001	0.1111111111111111	0.5	0.072649572649572655	0.29608191096586522	0.1482972305701491
768	134,196	190,391,271,47	0	0	0	0	0	0
769	74,125,128,206,451,492	461,296,244,366,280,286,334,408,399,141	0	0	0	0	0	0
770	413	8,190,424,409,108,388,342,178,203,180,229,359,476,412,177,157,378,0,46,444,74,54,316,361,250,222	0	0	0	0	0	0
771	119	354,480,328	0	0	0	0	0	0
772	76,219,469	427,443,236,396,126,469,175,454,262,282,35,17,253,418,393,328,226,152,222,447,408	0.10000000000000001	0.33333333333333331	0.16666666666666666	0.055555555555555552	0	0.16716045496620227
773		167,352,195,249,211,349,408,84,148,24,107,331,111,218,314,301,259,118,283,145,276,212,48,357,308,72,447,313	0	0	0	0	0	0
774	44,122,137,241,321,420	256,51,271,321,15,229,384,440,392,230,373,176,241,249,236,361,92,435,179,12,27,298,294,32,299,342,364,350,29,366	0.10000000000000001	0.16666666666666666	0.25	0.067307692307692304	0	0.13032376591037062
775	20,43,109,170,207,320,412,454,462,494	447,141,102,499,60,111,120,456,268,381,307,493,145	0	0	0	0	0	0
776	187,294,394,425,452	485,252,366,318,237,285,263,151,20,103,193,243,257,55,289,296,126,262,330,410,139	0	0	0	0	0	0
777	9,28,43,191,447	461,16,135,292,191,97,333,172,214,255,104,340,427,109,393	0.10000000000000001	0.20000000000000001	0.20000000000000001	0.040000000000000001	0	0.13120507751234178
778	224,398	120,230,402,200,30,14,386,461,247,307,418,445,187,151,273	0	0	0	0	0	0
779	65,100,124,141,429,464	258,467,312,351,80,317,426,300,464,187,241,123,336,292,407,216,375,145,106,60,372	0.10000000000000001	0.16666666666666666	0.1111111111111111	0.018518518518518517	0	0.09109240322345806
780	15,122,251,280,298,388,396,416,476	426,258,443,310,158,347,465,435	0	0	0	0	0	0
781	24,489	1,454,193,422,416,292,46,148,374,92,337,101,455,174,189,152,30,220,356,161,306,90,322,259,243,81,371,19,241	0	0	0	0	0	0
782		336,418,32,89,331,361,207,462,191	0	0	0	0	0	0
783	35,50,116,226,445,447,448,452,476	378,474,370,473,266	0	0	0	0	0	0
784	75,115,177,274,326,353,370,397,413,439	444,35,7,360,3,237,101,163,37,485,45,109,154,170,211,87,331,248,224,27,403,162,352,195,456,290,494	0	0	0	0	0	0
785	304	172,236,54,26,443,258,7,283,312,325,284,371,64,220,297,102,2,47,337,110,278,316,434,378,173,18,19,162,163	0	0	0	0	0	0
786	97,228,241,486	119,237,149,274,341,420,439,317,24,202,276,467,385,443,146,377,11,435,454,417,42,462,409,240,232,150,458,208,253,307	0	0	0	0	0	0
787		6,418,307,87,249,369,150,366,68,486,227,67	0	0	0	0	0	0
788	296,439	163,372	0	0	0	0	0	0
789	27,279	197,191,133,290,486,391	0	0	0	0	0	0
790	136,144,158,194,219,284,430,472,478	316,387,26,151,378,268,278,437,307,305,365,232,69,248,56,281,141,27,345,417,67,47,447,466,255	0	0	0	0	0	0
791	13,24,283,364,466	411,390,477,207,93,242,224,3,46,96,134,499,379,301,182,87,109,97,82,280,27,440,222,385	0	0	0	0	0	0
792	11,164,242,254,347,352,423,487	99,158,255,151,110,453,424,371,141,213,471,8	0	0	0	0	0	0
793	33,99,110,168,173,195,223,235,277,359	50,341,122,28,334,387,325,431,155,26	0	0	0	0	0	0
794	252,472,487	229,138,387,159,161,438,469,488,292,283,460,305,86	0	0	0	0	0	0
795	10,75,85,186,228,278,381,441,486	454,344,214,399,387,269,143,24,248,111,370,316,486,51,8,471,163,156,236,443	0	0	0	0.0085470085470085479	0	0
796	2,91,113,155,276,320,324,465,495	64,28,456,41,338,54,425,245,325,423,282,108	0	0	0	0	0	0
797	23,73,78	283,211,115	0	0	0	0	0	0
798	52,347,387	310,156,15,262,440,75,100,495,67,367,208	0	0	0	0	0	0
799	136,325	12,440,402,168,463,399,144,475,183,499	0	0	0	0	0	0
800	49,109,179,228,394,400,471	42,45,213,452,111,100,60,433,103,384,126,461,488,398,151,220,116,296,214,174,227,310,142,230,90,471	0	0	0	0.0054945054945054949	0	0
801	19,107,355	122,172,45,196,435,55,224,362,49,151	0	0	0	0	0	0
802		338,118,202,74,314	0	0	0	0	0	0
803	9,10,93,142,175,312,391,414,449	418,41,4,417,140	0	0	0	0	0	0
804	19,90,93,150,238,291,344,374,411,449	485,482,274,496	0	0	0	0	0	0
805	5,10,18,24,113,159,238,241,313,336	368,80,109,209,49,51,453,300,6,365	0	0	0	0	0	0
806	184,189,256,266,348	226,392,440,463,465,18,126,170,41,435,399,203,484,11,287,434,319,444,372	0	0	0	0	0	0
807	37,119,172,177,329,332,348,349,476	261,266,401,169	0	0	0	0	0	0
808	23,54,143,233,310,371,430,443,468	117,491,469,482,439,444,169,260,498,172,370,170,119,212,272,154,74,32,324	0	0	0	0	0	0
809		92,85,357,355,354,399,158,58,202,54,285,236,176,97,395,341,46,371,37,476,407,230	0	0	0	0	0	0
810	18,75,111,160,185,208,238,319,328,363	245,446,167,90,236,460,196,130,116,40,100,428,445,164,151,47,463,248,180,220,334	0	0	0	0	0	0
811	11	89,241,350,146	0	0	0	0	0	0
812	55,78,180,290,292,412,429	21,209,294,265,169,267,13,349,227,33,135,494,487,175,187,375,254,56,290,144,132,205,499,31,447,52,342,350,344	0	0	0	0.0075187969924812026	0	0
813	1,68,158,274	168,271,341,236,302,93,281,495,45,296,454,99,3,419,40,371,116,204	0	0	0	0	0	0
814	91,143,363,452	272,301,484,341,287,269,425,167,340,227,392,462,157,391,235,177	0	0	0	0	0	0
815	33,289,441	174,419,227,378,167,40,244	0	0	0	0	0	0
816	31,170,245,317,318,356,425	306,490	0	0	0	0	0	0
817	68,127,168,244,349,371,379,433,468	210,68,491,447,58,226,314,228,469,354,485,55,344,186,428	0.10000000000000001	0.1111111111111111	0.5	0.055555555555555552	0.29608191096586522	0.1482972305701491
818	68,179,381,438,450,482	56,230,30,347,278,433,126,388,499,392,340,290,346,153,202,105,106,72,401,62,317,29,227,15,298,391,474	0	0	0	0	0	0
819	176	136,408,295,122,224,48,305,254,147,245,222,382,174,167,306,98,104,178,163,57,6,125,444,490,111,58,168,151,435	0	0	0	0	0	0
820	79,222,301,376,382	160,288,459,72,191,78,16,101,247,448	0	0	0	0	0	0
821	230	431,408,481,430,288,99,491,179,443,27,284,248,28,227,205,192,49,400,391,492,306	0	0	0	0	0	0
822	147	414,155,441,188,466,360,451,379,117,339	0	0	0	0	0	0
823	90,159,221,464,494	129,442,89,144,342,266,116,26,394,43,322,348,309,132,477,275,416,283,226,382,468,466,158,146,184,99,375	0	0	0	0	0	0
824		260,344,2,168,421,217,69,52,375,446,279,461,150,399,468,201,423,92	0	0	0	0	0	0
825	36,105,107,123,228,293,371,441,496	93,316,350,101,177,142,418,151,467,375,112,126,76,24,351,213,287,402,221,401,143,410	0	0	0	0	0	0
826	16,37,51,78,156,178,411	306,54,49,457,183,418,160,313,63,312,405,355,452,449,374,177,368,433	0	0	0	0	0	0
827	32,239,349,455	219,341,442,38,406,213,313,469,457,335,232,215,443,302,479,380,386,49,153,147,105,291,330,160,8,440	0	0	0	0	0	0
828	176,227,244,497	123,43,348,59,212,270,128,187,366,66,230,274,327,40,80,392,192,386,352,483,428,125,88,203,377,2,130,108,226	0	0	0	0	0	0
829	224	370,451	0	0	0	0	0	0
830	30,134,215,217,252,273,330	443,365,330,103,447	0.10000000000000001	0.14285714285714285	0.33333333333333331	0.047619047619047616	0.23463936301137822	0.13743816645714543
831	10,71,100,299,302,467,485	113,337,434,445,23,176,487,453,188,265,405,298,362,78,9,69,259,33,190	0	0	0	0	0	0
832	15,22,252	63,324,486,206,103,420,338,397,36,317,495,222,182,339,179,118,285,187,346,229,28,41,301,13,82,314,451,465	0	0	0	0	0	0
833	15,151,167,206,395,423	403,233,490,73,137,117,33,448,410,268	0	0	0	0	0	0
834	33,78,241,385,413,451	138,460,422	0	0	0	0	0	0
835	106,142,219,240,257,315	369,130,248	0	0	0	0	0	0
836		146,410,427,134,109,264,392,129,84,483,225,262,363,383,311,234,93,470,137,445,251,192,357,95	0	0	0	0	0	0
837		363,105,143,137,201,73,92,29,348,228,138,189,209,325,43,136,356,66,133,349,238,301,192,141,162	0	0	0	0	0	0
838	51,102,138,298	409,212,182,274,239,479,342,388,249,264,305,88,89	0	0	0	0	0	0
839		350,94,173,298,436,467,405,20,169,43,240,264,203,89,99,314,328,354,133,122,415,466,308,69	0	0	0	0	0	0
840	15,19,27,121,129,135,172,260,316,430	416,324,272,176,70,304,159,299,109,275,214,294,134,112,345,368,130,111,446	0	0	0	0	0	0
841	54,55,60,66,93,170,324,374,386,486	195,411,294	0	0	0	0	0	0
842	30,274,286,457	176,141,299,229,181,111,266,268,28,43,327,69,423,109,305,282	0	0	0	0	0	0
843	176,261,351,382	363,300,315,264,468,393	0	0	0	0	0	0
844	34,42,64,103,308,358,410,465	240,112,63,186,480,108,324,471,167,79,309,244,150,80,48,381,267,429,428,403,301,134,111,170,284,294	0	0	0	0	0	0
845	72	321,103,218,86,351,496,190,110,260,455,172,139,350,450,449,470,441,119,365,267,136,53,377,65	0	0	0	0	0	0
846	35,40,56,109,328,475,485	376,474,33,137,290,442,499,314,463,458,152,366,135,108,392,14,318,46,312,188,92,351,215,289,222,328	0	0	0	0.0054945054945054949	0	0
847	28,132,166,174,353,410,496	241,129,471,353,155	0.10000000000000001	0.14285714285714285	0.25	0.035714285714285712	0	0.11838279295536291
848	40,56,72,76,81,150,173	486,203,34,197,160,64,230,42,193,107,400,275,479,166,288,241,312,270,202,63,17,333,11,205,448,169,261,221,321,75	0	0	0	0	0	0
849	70,152,153,177,210,348,433	187,239,95,328,327,292,49,342,387,487,412,499,283,3,409,276,209,185,89,491	0	0	0	0	0	0
850	134,169,279,332,376	164,165,120,471,34,257,305,322,263,172,386,52,8,267,260,254,454,152,232,154,479,401,48	0	0	0	0	0	0
851	51,74,135,198,454	4,115,301,482,351,208,214,64	0	0	0	0	0	0
852	86,101,167,367,381,435	466,131,452,384,322,193,234,154,476,232	0	0	0	0	0	0
853	281,460	253	0	0	0	0	0	0
854	67,298,305,312,332,420,455,481	118,222,24,350,254,299,252,326,488,161,253,67,454,8,79,357	0	0	0	0.010416666666666666	0	0
855	3,55,150,350,451,469	46,205,82,329,316,358,324,61,263,274,155,241,144,163,461,51,211,248,490,67,158,471,483,251,239,466	0	0	0	0	0	0
856	88,359,432	145,170,385,377,111,293,342,176,496,97,331,484,75,454,326,104,41	0	0	0	0	0	0
857	326	302,29,369,361,381,132,76,462,20,7,97,211,404,35,378,489,143,95,235,494,2,221,499,260	0	0	0	0	0	0
858	114,158,265,311	377,167,236,39,89,415,443,335	0	0	0	0	0	0
859	153,292,444,462,467	442,231,262,171,385,24,212,268,335,469,90,20,475,308	0	0	0	0	0	0
860	266,337,338	200,133,334,228,114,483,438,72,45,420,13,349,191,116,196,201,88,151,134,36,416,26	0	0	0	0	0	0
861		77,118,244,271,406,332,116,27,172,322,421,192	0	0	0	0	0	0
862	44,62,257,440	379,256,79,27,52,155,83,3,42,300,451,104,390	0	0	0	0	0	0
863	252,254,290,313,466	164,260,396,368,169	0	0	0	0	0	0
864	366,369	36,380,336,333,379,426,419,268,448,383,78	0	0	0	0	0	0
865	0,5,9,63,241,303	243,279,120,98,285,378,447,484,494,29,327,339,275,85,221,40,94,251	0	0	0	0	0	0
866	88,90,124,134,176,280,378,405,432	188,93,394,233,347,31,160,371,43,368,333,175,370,238,33,314,435,38,185,102,211,149	0	0	0	0	0	0
867	13	342,349,73,311,43,341,297,441,306,180,390,422,194,447,335,84,49,110,162,35,201,325,273,174,309,419,199,76,14	0	0	0	0	0	0
